Date,Time,Open,High,Low,Close,Volume
2023/8/30,12:51:00,557,557,556,556,10
2023/8/30,12:52:00,556,557,556,556,17
2023/8/30,12:53:00,556,557,556,557,19
2023/8/30,12:54:00,556,557,556,557,21
2023/8/30,12:55:00,557,557,557,557,4
2023/8/30,12:56:00,556,557,556,556,23
2023/8/30,12:57:00,557,557,557,557,3
2023/8/30,12:58:00,556,557,556,556,21
2023/8/30,12:59:00,556,557,556,556,12
2023/8/30,13:00:00,557,557,556,557,43
2023/8/30,13:01:00,557,557,555,556,635
2023/8/30,13:02:00,556,556,554,555,1167
2023/8/30,13:03:00,555,555,554,555,225
2023/8/30,13:04:00,556,556,555,556,87
2023/8/30,13:05:00,556,556,555,556,175
2023/8/30,13:06:00,556,556,555,556,72
2023/8/30,13:07:00,556,556,555,556,88
2023/8/30,13:08:00,556,556,555,556,70
2023/8/30,13:09:00,556,556,555,556,83
2023/8/30,13:10:00,556,556,555,556,148
2023/8/30,13:11:00,556,556,555,556,59
2023/8/30,13:12:00,556,556,555,556,97
2023/8/30,13:13:00,556,556,555,556,86
2023/8/30,13:14:00,556,556,555,556,95
2023/8/30,13:15:00,556,556,555,556,115
2023/8/30,13:16:00,556,556,555,556,141
2023/8/30,13:17:00,556,556,555,556,88
2023/8/30,13:18:00,555,556,555,556,104
2023/8/30,13:19:00,556,556,555,556,85
2023/8/30,13:20:00,556,556,555,556,101
2023/8/30,13:21:00,556,556,555,556,105
2023/8/30,13:22:00,556,556,555,556,117
2023/8/30,13:23:00,556,556,555,556,136
2023/8/30,13:24:00,556,556,555,556,152
2023/8/30,13:25:00,556,556,556,556,0
2023/8/30,13:26:00,556,556,556,556,0
2023/8/30,13:27:00,556,556,556,556,0
2023/8/30,13:28:00,556,556,556,556,0
2023/8/30,13:29:00,555,555,555,555,1944
2023/8/31,09:00:00,553,556,553,554,1286
2023/8/31,09:01:00,554,555,554,554,78
2023/8/31,09:02:00,555,555,553,553,30
2023/8/31,09:03:00,553,554,553,554,17
2023/8/31,09:04:00,554,554,553,554,35
2023/8/31,09:05:00,553,554,553,553,19
2023/8/31,09:06:00,554,554,553,553,26
2023/8/31,09:07:00,554,554,553,554,17
2023/8/31,09:08:00,554,554,553,553,12
2023/8/31,09:09:00,554,554,554,554,3
2023/8/31,09:10:00,553,554,553,554,11
2023/8/31,09:11:00,554,554,553,554,9
2023/8/31,09:12:00,553,554,553,553,9
2023/8/31,09:13:00,554,554,553,553,36
2023/8/31,09:14:00,553,554,553,553,13
2023/8/31,09:15:00,553,554,552,552,272
2023/8/31,09:16:00,552,552,552,552,21
2023/8/31,09:17:00,552,553,551,552,252
2023/8/31,09:18:00,551,552,551,552,13
2023/8/31,09:19:00,552,552,551,551,24
2023/8/31,09:20:00,551,552,551,552,43
2023/8/31,09:21:00,552,553,551,553,381
2023/8/31,09:22:00,553,553,553,553,93
2023/8/31,09:23:00,553,553,553,553,11
2023/8/31,09:24:00,553,553,553,553,13
2023/8/31,09:25:00,553,553,552,552,9
2023/8/31,09:26:00,553,553,552,553,46
2023/8/31,09:27:00,552,552,552,552,23
2023/8/31,09:28:00,552,552,551,551,49
2023/8/31,09:29:00,552,552,552,552,6
2023/8/31,09:30:00,552,552,551,551,6
2023/8/31,09:31:00,551,552,551,551,39
2023/8/31,09:32:00,552,552,551,552,10
2023/8/31,09:33:00,552,552,551,551,9
2023/8/31,09:34:00,552,552,551,551,3
2023/8/31,09:35:00,552,552,551,552,10
2023/8/31,09:36:00,551,552,551,552,7
2023/8/31,09:37:00,551,552,551,551,12
2023/8/31,09:38:00,551,552,551,552,5
2023/8/31,09:39:00,551,552,551,552,4
2023/8/31,09:40:00,552,552,551,551,18
2023/8/31,09:41:00,552,552,551,551,4
2023/8/31,09:42:00,551,552,551,551,15
2023/8/31,09:43:00,551,552,551,551,7
2023/8/31,09:44:00,551,552,551,552,6
2023/8/31,09:45:00,552,552,551,551,9
2023/8/31,09:46:00,551,552,551,552,32
2023/8/31,09:47:00,551,552,551,552,22
2023/8/31,09:48:00,552,552,551,551,16
2023/8/31,09:49:00,552,552,551,552,12
2023/8/31,09:50:00,551,552,551,551,9
2023/8/31,09:51:00,551,552,551,551,6
2023/8/31,09:52:00,552,552,551,552,18
2023/8/31,09:53:00,551,552,551,552,30
2023/8/31,09:54:00,552,552,551,552,23
2023/8/31,09:55:00,552,552,551,552,50
2023/8/31,09:56:00,552,552,551,552,41
2023/8/31,09:57:00,552,552,551,552,12
2023/8/31,09:58:00,551,552,551,552,18
2023/8/31,09:59:00,552,552,551,552,47
2023/8/31,10:00:00,552,552,552,552,42
2023/8/31,10:01:00,552,552,552,552,12
2023/8/31,10:02:00,552,552,551,552,6
2023/8/31,10:03:00,552,552,551,552,12
2023/8/31,10:04:00,552,552,552,552,15
2023/8/31,10:05:00,552,552,552,552,21
2023/8/31,10:06:00,552,552,551,551,14
2023/8/31,10:07:00,552,552,551,551,10
2023/8/31,10:08:00,552,552,551,552,8
2023/8/31,10:09:00,552,552,551,552,8
2023/8/31,10:10:00,552,552,551,551,19
2023/8/31,10:11:00,552,552,551,552,7
2023/8/31,10:12:00,551,552,551,551,15
2023/8/31,10:13:00,552,552,552,552,4
2023/8/31,10:14:00,552,552,551,551,57
2023/8/31,10:15:00,552,552,551,551,10
2023/8/31,10:16:00,551,552,551,552,7
2023/8/31,10:17:00,551,552,551,552,17
2023/8/31,10:18:00,551,552,551,552,12
2023/8/31,10:19:00,552,552,551,551,17
2023/8/31,10:20:00,551,552,551,551,26
2023/8/31,10:21:00,552,552,551,552,6
2023/8/31,10:22:00,551,552,551,551,43
2023/8/31,10:23:00,552,552,551,551,10
2023/8/31,10:24:00,552,552,551,552,3
2023/8/31,10:25:00,552,552,551,552,4
2023/8/31,10:26:00,552,552,552,552,3
2023/8/31,10:27:00,552,552,551,552,8
2023/8/31,10:28:00,552,552,552,552,3
2023/8/31,10:29:00,552,552,551,552,29
2023/8/31,10:30:00,552,552,551,551,8
2023/8/31,10:31:00,551,552,551,551,392
2023/8/31,10:32:00,551,552,551,552,30
2023/8/31,10:33:00,552,552,552,552,50
2023/8/31,10:34:00,552,552,552,552,32
2023/8/31,10:35:00,553,553,552,553,12
2023/8/31,10:36:00,553,553,553,553,1
2023/8/31,10:37:00,553,553,553,553,2
2023/8/31,10:38:00,553,553,553,553,9
2023/8/31,10:39:00,553,553,553,553,4
2023/8/31,10:40:00,553,553,553,553,3
2023/8/31,10:41:00,553,553,553,553,5
2023/8/31,10:42:00,552,553,552,553,3
2023/8/31,10:43:00,553,553,553,553,13
2023/8/31,10:44:00,553,553,552,552,7
2023/8/31,10:45:00,552,553,552,553,4
2023/8/31,10:46:00,553,553,552,553,6
2023/8/31,10:47:00,553,553,552,552,7
2023/8/31,10:48:00,552,552,552,552,0
2023/8/31,10:49:00,553,553,552,552,2
2023/8/31,10:50:00,552,553,552,553,6
2023/8/31,10:51:00,552,552,552,552,8
2023/8/31,10:52:00,552,552,552,552,4
2023/8/31,10:53:00,552,553,552,552,5
2023/8/31,10:54:00,552,552,552,552,1
2023/8/31,10:55:00,553,553,552,552,16
2023/8/31,10:56:00,553,553,552,552,4
2023/8/31,10:57:00,553,553,551,551,319
2023/8/31,10:58:00,551,551,551,551,24
2023/8/31,10:59:00,551,552,551,551,14
2023/8/31,11:00:00,551,552,551,552,4
2023/8/31,11:01:00,551,551,551,551,3
2023/8/31,11:02:00,552,552,551,551,2
2023/8/31,11:03:00,551,551,551,551,3
2023/8/31,11:04:00,551,552,551,551,9
2023/8/31,11:05:00,551,551,551,551,1
2023/8/31,11:06:00,551,551,551,551,8
2023/8/31,11:07:00,551,551,551,551,1
2023/8/31,11:08:00,552,552,551,551,8
2023/8/31,11:09:00,551,551,551,551,0
2023/8/31,11:10:00,551,552,551,552,11
2023/8/31,11:11:00,552,552,551,552,9
2023/8/31,11:12:00,551,552,551,552,8
2023/8/31,11:13:00,551,551,551,551,3
2023/8/31,11:14:00,551,551,551,551,9
2023/8/31,11:15:00,551,552,551,551,40
2023/8/31,11:16:00,551,551,551,551,42
2023/8/31,11:17:00,551,552,551,551,20
2023/8/31,11:18:00,551,552,551,551,16
2023/8/31,11:19:00,551,552,550,550,164
2023/8/31,11:20:00,550,550,550,550,7
2023/8/31,11:21:00,550,550,550,550,9
2023/8/31,11:22:00,551,551,550,550,10
2023/8/31,11:23:00,550,551,550,551,126
2023/8/31,11:24:00,551,551,550,551,15
2023/8/31,11:25:00,551,551,550,550,8
2023/8/31,11:26:00,550,551,550,551,11
2023/8/31,11:27:00,551,551,550,551,7
2023/8/31,11:28:00,551,551,550,550,6
2023/8/31,11:29:00,551,551,550,551,19
2023/8/31,11:30:00,551,551,550,551,14
2023/8/31,11:31:00,550,550,550,550,2
2023/8/31,11:32:00,551,551,550,551,15
2023/8/31,11:33:00,551,551,550,550,7
2023/8/31,11:34:00,551,551,550,551,10
2023/8/31,11:35:00,551,551,550,550,7
2023/8/31,11:36:00,551,551,550,550,4
2023/8/31,11:37:00,550,551,550,550,9
2023/8/31,11:38:00,550,550,550,550,11
2023/8/31,11:39:00,550,551,550,550,11
2023/8/31,11:40:00,550,550,550,550,10
2023/8/31,11:41:00,550,551,550,550,9
2023/8/31,11:42:00,550,551,550,551,17
2023/8/31,11:43:00,550,551,550,551,11
2023/8/31,11:44:00,551,551,550,550,10
2023/8/31,11:45:00,551,551,550,550,13
2023/8/31,11:46:00,551,551,550,550,5
2023/8/31,11:47:00,550,551,550,551,33
2023/8/31,11:48:00,551,551,550,551,351
2023/8/31,11:49:00,550,550,550,550,18
2023/8/31,11:50:00,550,551,550,550,8
2023/8/31,11:51:00,550,550,550,550,1
2023/8/31,11:52:00,550,551,550,551,12
2023/8/31,11:53:00,551,551,550,550,9
2023/8/31,11:54:00,550,550,550,550,309
2023/8/31,11:55:00,550,550,550,550,173
2023/8/31,11:56:00,550,550,549,549,176
2023/8/31,11:57:00,549,550,549,550,8
2023/8/31,11:58:00,549,550,549,549,25
2023/8/31,11:59:00,550,550,549,550,4
2023/8/31,12:00:00,550,550,549,549,14
2023/8/31,12:01:00,550,550,550,550,269
2023/8/31,12:02:00,550,550,550,550,218
2023/8/31,12:03:00,550,550,550,550,148
2023/8/31,12:04:00,550,550,550,550,1
2023/8/31,12:05:00,550,551,550,550,7
2023/8/31,12:06:00,550,550,550,550,3
2023/8/31,12:07:00,550,550,550,550,7
2023/8/31,12:08:00,551,551,550,551,13
2023/8/31,12:09:00,550,550,550,550,5
2023/8/31,12:10:00,550,551,550,550,6
2023/8/31,12:11:00,550,551,550,551,2
2023/8/31,12:12:00,550,550,550,550,7
2023/8/31,12:13:00,550,550,550,550,2
2023/8/31,12:14:00,550,551,550,550,9
2023/8/31,12:15:00,551,551,550,550,21
2023/8/31,12:16:00,551,551,550,551,25
2023/8/31,12:17:00,551,551,550,550,23
2023/8/31,12:18:00,551,551,550,551,15
2023/8/31,12:19:00,550,551,550,551,24
2023/8/31,12:20:00,550,551,550,550,20
2023/8/31,12:21:00,551,551,550,551,19
2023/8/31,12:22:00,550,551,550,551,29
2023/8/31,12:23:00,550,551,550,550,14
2023/8/31,12:24:00,551,551,550,551,17
2023/8/31,12:25:00,551,551,550,550,27
2023/8/31,12:26:00,550,551,550,550,17
2023/8/31,12:27:00,551,551,550,550,22
2023/8/31,12:28:00,551,551,550,550,11
2023/8/31,12:29:00,551,551,550,550,18
2023/8/31,12:30:00,550,551,550,550,22
2023/8/31,12:31:00,551,551,550,551,19
2023/8/31,12:32:00,551,551,550,551,24
2023/8/31,12:33:00,551,551,550,551,19
2023/8/31,12:34:00,551,551,550,551,23
2023/8/31,12:35:00,551,551,550,550,37
2023/8/31,12:36:00,550,551,550,551,22
2023/8/31,12:37:00,551,551,550,551,23
2023/8/31,12:38:00,550,551,550,551,16
2023/8/31,12:39:00,551,551,550,550,21
2023/8/31,12:40:00,551,551,550,550,31
2023/8/31,12:41:00,550,551,550,551,25
2023/8/31,12:42:00,551,551,550,550,36
2023/8/31,12:43:00,551,551,550,551,27
2023/8/31,12:44:00,551,551,550,551,21
2023/8/31,12:45:00,551,551,550,550,26
2023/8/31,12:46:00,550,551,550,551,27
2023/8/31,12:47:00,551,551,550,551,19
2023/8/31,12:48:00,550,551,550,551,25
2023/8/31,12:49:00,551,551,550,550,21
2023/8/31,12:50:00,550,551,550,551,38
2023/8/31,12:51:00,550,551,550,550,48
2023/8/31,12:52:00,550,551,550,551,50
2023/8/31,12:53:00,550,551,550,551,41
2023/8/31,12:54:00,550,551,550,551,40
2023/8/31,12:55:00,550,551,550,550,53
2023/8/31,12:56:00,550,550,550,550,34
2023/8/31,12:57:00,550,551,550,550,50
2023/8/31,12:58:00,550,551,550,550,390
2023/8/31,12:59:00,550,550,549,549,268
2023/8/31,13:00:00,549,550,549,549,39
2023/8/31,13:01:00,549,550,549,549,37
2023/8/31,13:02:00,549,550,549,549,41
2023/8/31,13:03:00,549,550,549,549,48
2023/8/31,13:04:00,550,550,549,549,47
2023/8/31,13:05:00,549,550,549,549,425
2023/8/31,13:06:00,549,550,549,549,67
2023/8/31,13:07:00,549,549,548,548,132
2023/8/31,13:08:00,549,549,548,548,52
2023/8/31,13:09:00,549,549,548,549,78
2023/8/31,13:10:00,548,549,548,549,41
2023/8/31,13:11:00,548,549,548,549,53
2023/8/31,13:12:00,549,549,548,549,50
2023/8/31,13:13:00,549,549,548,549,55
2023/8/31,13:14:00,548,549,548,548,66
2023/8/31,13:15:00,549,549,548,549,112
2023/8/31,13:16:00,548,549,548,548,78
2023/8/31,13:17:00,548,549,548,548,157
2023/8/31,13:18:00,549,549,548,549,77
2023/8/31,13:19:00,549,549,548,549,84
2023/8/31,13:20:00,549,549,548,549,45
2023/8/31,13:21:00,549,549,548,549,234
2023/8/31,13:22:00,549,549,548,549,173
2023/8/31,13:23:00,549,549,548,549,97
2023/8/31,13:24:00,549,549,548,549,92
2023/8/31,13:25:00,549,549,549,549,0
2023/8/31,13:26:00,549,549,549,549,0
2023/8/31,13:27:00,549,549,549,549,0
2023/8/31,13:28:00,549,549,549,549,0
2023/8/31,13:29:00,549,549,549,549,28819
2023/9/1,09:00:00,543,547,543,546,2235
2023/9/1,09:01:00,546,546,545,545,132
2023/9/1,09:02:00,545,547,545,546,313
2023/9/1,09:03:00,547,547,546,547,105
2023/9/1,09:04:00,546,548,546,547,489
2023/9/1,09:05:00,547,548,546,547,85
2023/9/1,09:06:00,547,547,546,547,60
2023/9/1,09:07:00,546,547,546,547,114
2023/9/1,09:08:00,548,548,547,548,22
2023/9/1,09:09:00,548,548,547,548,11
2023/9/1,09:10:00,548,548,547,548,94
2023/9/1,09:11:00,548,549,548,549,31
2023/9/1,09:12:00,549,549,548,549,15
2023/9/1,09:13:00,549,550,549,549,145
2023/9/1,09:14:00,549,550,549,549,131
2023/9/1,09:15:00,549,549,549,549,21
2023/9/1,09:16:00,549,549,549,549,11
2023/9/1,09:17:00,549,549,548,549,14
2023/9/1,09:18:00,549,549,549,549,15
2023/9/1,09:19:00,549,549,548,548,75
2023/9/1,09:20:00,549,550,548,550,151
2023/9/1,09:21:00,550,550,549,550,8
2023/9/1,09:22:00,549,550,549,550,20
2023/9/1,09:23:00,549,550,549,549,17
2023/9/1,09:24:00,549,550,549,549,25
2023/9/1,09:25:00,550,550,549,549,11
2023/9/1,09:26:00,550,550,549,549,9
2023/9/1,09:27:00,549,550,549,549,9
2023/9/1,09:28:00,549,550,549,549,24
2023/9/1,09:29:00,549,550,549,549,8
2023/9/1,09:30:00,550,550,549,549,61
2023/9/1,09:31:00,550,550,549,550,95
2023/9/1,09:32:00,550,550,550,550,43
2023/9/1,09:33:00,550,551,550,551,87
2023/9/1,09:34:00,550,551,550,551,7
2023/9/1,09:35:00,550,551,550,551,21
2023/9/1,09:36:00,550,551,550,551,23
2023/9/1,09:37:00,551,551,550,550,8
2023/9/1,09:38:00,550,551,550,551,15
2023/9/1,09:39:00,551,551,550,551,85
2023/9/1,09:40:00,551,551,550,551,15
2023/9/1,09:41:00,551,551,550,551,35
2023/9/1,09:42:00,551,551,550,551,18
2023/9/1,09:43:00,551,552,551,551,26
2023/9/1,09:44:00,552,552,552,552,4
2023/9/1,09:45:00,551,552,551,552,8
2023/9/1,09:46:00,552,552,551,551,9
2023/9/1,09:47:00,551,552,551,552,5
2023/9/1,09:48:00,552,553,551,552,218
2023/9/1,09:49:00,553,553,552,552,45
2023/9/1,09:50:00,552,553,552,553,9
2023/9/1,09:51:00,552,553,552,553,8
2023/9/1,09:52:00,553,553,553,553,17
2023/9/1,09:53:00,553,553,552,553,7
2023/9/1,09:54:00,553,553,552,553,57
2023/9/1,09:55:00,553,553,552,553,12
2023/9/1,09:56:00,553,553,552,553,18
2023/9/1,09:57:00,553,553,551,552,334
2023/9/1,09:58:00,551,552,551,551,12
2023/9/1,09:59:00,552,552,551,552,9
2023/9/1,10:00:00,552,552,552,552,9
2023/9/1,10:01:00,552,552,552,552,5
2023/9/1,10:02:00,552,552,551,552,26
2023/9/1,10:03:00,552,552,551,552,107
2023/9/1,10:04:00,551,552,551,552,28
2023/9/1,10:05:00,552,552,551,551,4
2023/9/1,10:06:00,552,552,551,552,7
2023/9/1,10:07:00,552,552,551,552,9
2023/9/1,10:08:00,552,552,551,551,78
2023/9/1,10:09:00,551,552,551,551,33
2023/9/1,10:10:00,551,552,551,551,33
2023/9/1,10:11:00,552,552,550,550,22
2023/9/1,10:12:00,550,551,550,551,29
2023/9/1,10:13:00,551,551,550,551,100
2023/9/1,10:14:00,551,551,551,551,25
2023/9/1,10:15:00,551,551,551,551,8
2023/9/1,10:16:00,551,551,551,551,304
2023/9/1,10:17:00,551,551,550,551,59
2023/9/1,10:18:00,551,551,551,551,10
2023/9/1,10:19:00,551,551,551,551,21
2023/9/1,10:20:00,551,551,551,551,27
2023/9/1,10:21:00,551,551,551,551,7
2023/9/1,10:22:00,551,551,551,551,6
2023/9/1,10:23:00,551,551,551,551,14
2023/9/1,10:24:00,551,551,551,551,6
2023/9/1,10:25:00,551,551,550,551,14
2023/9/1,10:26:00,551,551,551,551,5
2023/9/1,10:27:00,551,551,551,551,5
2023/9/1,10:28:00,551,551,550,551,10
2023/9/1,10:29:00,551,551,551,551,31
2023/9/1,10:30:00,551,551,551,551,13
2023/9/1,10:31:00,551,551,551,551,4
2023/9/1,10:32:00,551,551,551,551,136
2023/9/1,10:33:00,551,551,550,550,5
2023/9/1,10:34:00,551,551,551,551,3
2023/9/1,10:35:00,551,551,551,551,15
2023/9/1,10:36:00,551,551,551,551,6
2023/9/1,10:37:00,550,551,550,550,13
2023/9/1,10:38:00,551,551,551,551,27
2023/9/1,10:39:00,551,551,551,551,2
2023/9/1,10:40:00,551,551,551,551,7
2023/9/1,10:41:00,551,551,551,551,7
2023/9/1,10:42:00,551,551,551,551,100
2023/9/1,10:43:00,552,552,551,552,20
2023/9/1,10:44:00,551,551,551,551,15
2023/9/1,10:45:00,551,551,550,551,5
2023/9/1,10:46:00,551,551,551,551,31
2023/9/1,10:47:00,551,551,551,551,2
2023/9/1,10:48:00,551,551,551,551,16
2023/9/1,10:49:00,551,551,551,551,5
2023/9/1,10:50:00,551,551,551,551,7
2023/9/1,10:51:00,551,551,550,550,31
2023/9/1,10:52:00,551,551,550,551,9
2023/9/1,10:53:00,550,551,550,550,15
2023/9/1,10:54:00,550,551,550,550,16
2023/9/1,10:55:00,551,551,550,551,12
2023/9/1,10:56:00,550,551,550,550,13
2023/9/1,10:57:00,550,551,550,551,9
2023/9/1,10:58:00,550,551,550,550,6
2023/9/1,10:59:00,551,551,550,551,9
2023/9/1,11:00:00,550,551,550,550,11
2023/9/1,11:01:00,550,551,550,551,8
2023/9/1,11:02:00,550,551,550,550,9
2023/9/1,11:03:00,551,551,550,551,11
2023/9/1,11:04:00,550,551,550,550,17
2023/9/1,11:05:00,551,551,550,551,6
2023/9/1,11:06:00,550,551,550,551,6
2023/9/1,11:07:00,551,551,550,551,21
2023/9/1,11:08:00,551,551,550,550,10
2023/9/1,11:09:00,550,551,550,551,22
2023/9/1,11:10:00,551,551,550,551,7
2023/9/1,11:11:00,551,551,551,551,3
2023/9/1,11:12:00,551,551,550,550,12
2023/9/1,11:13:00,551,551,550,550,9
2023/9/1,11:14:00,551,551,550,551,12
2023/9/1,11:15:00,550,551,550,551,6
2023/9/1,11:16:00,551,551,550,551,4
2023/9/1,11:17:00,551,551,550,551,4
2023/9/1,11:18:00,550,551,550,551,9
2023/9/1,11:19:00,550,551,550,551,7
2023/9/1,11:20:00,551,551,550,551,5
2023/9/1,11:21:00,551,551,551,551,7
2023/9/1,11:22:00,551,551,550,550,11
2023/9/1,11:23:00,551,551,551,551,5
2023/9/1,11:24:00,551,551,550,550,10
2023/9/1,11:25:00,551,551,550,550,8
2023/9/1,11:26:00,550,550,550,550,7
2023/9/1,11:27:00,550,551,550,550,12
2023/9/1,11:28:00,551,551,550,550,8
2023/9/1,11:29:00,551,551,550,550,10
2023/9/1,11:30:00,550,551,550,550,9
2023/9/1,11:31:00,550,551,550,550,11
2023/9/1,11:32:00,551,551,550,550,23
2023/9/1,11:33:00,551,551,551,551,1
2023/9/1,11:34:00,550,551,550,551,10
2023/9/1,11:35:00,550,551,550,551,15
2023/9/1,11:36:00,551,551,549,550,268
2023/9/1,11:37:00,551,551,550,550,41
2023/9/1,11:38:00,550,550,549,550,25
2023/9/1,11:39:00,550,551,550,550,20
2023/9/1,11:40:00,550,550,550,550,18
2023/9/1,11:41:00,550,551,550,550,25
2023/9/1,11:42:00,550,550,550,550,26
2023/9/1,11:43:00,550,550,549,549,26
2023/9/1,11:44:00,550,550,549,550,19
2023/9/1,11:45:00,550,551,549,551,242
2023/9/1,11:46:00,550,550,550,550,86
2023/9/1,11:47:00,550,550,549,550,22
2023/9/1,11:48:00,549,550,549,549,10
2023/9/1,11:49:00,550,550,549,549,13
2023/9/1,11:50:00,549,550,549,550,3
2023/9/1,11:51:00,550,550,549,550,11
2023/9/1,11:52:00,550,550,550,550,8
2023/9/1,11:53:00,550,550,549,550,8
2023/9/1,11:54:00,550,550,549,549,12
2023/9/1,11:55:00,550,550,549,549,345
2023/9/1,11:56:00,549,550,549,549,24
2023/9/1,11:57:00,550,550,549,550,19
2023/9/1,11:58:00,550,550,550,550,12
2023/9/1,11:59:00,550,550,550,550,11
2023/9/1,12:00:00,550,550,549,549,7
2023/9/1,12:01:00,550,550,549,550,6
2023/9/1,12:02:00,549,550,549,550,20
2023/9/1,12:03:00,550,550,550,550,9
2023/9/1,12:04:00,550,550,550,550,6
2023/9/1,12:05:00,549,550,549,550,9
2023/9/1,12:06:00,549,550,549,550,100
2023/9/1,12:07:00,550,551,549,550,31
2023/9/1,12:08:00,550,550,550,550,14
2023/9/1,12:09:00,550,550,550,550,4
2023/9/1,12:10:00,550,550,550,550,4
2023/9/1,12:11:00,551,551,550,550,8
2023/9/1,12:12:00,550,550,550,550,5
2023/9/1,12:13:00,550,551,550,551,5
2023/9/1,12:14:00,550,551,550,550,11
2023/9/1,12:15:00,550,550,550,550,4
2023/9/1,12:16:00,550,550,550,550,6
2023/9/1,12:17:00,550,550,550,550,4
2023/9/1,12:18:00,550,551,550,550,18
2023/9/1,12:19:00,550,551,550,550,12
2023/9/1,12:20:00,550,551,550,551,3
2023/9/1,12:21:00,550,550,550,550,6
2023/9/1,12:22:00,550,550,550,550,3
2023/9/1,12:23:00,550,551,550,550,9
2023/9/1,12:24:00,550,551,550,550,4
2023/9/1,12:25:00,551,551,550,550,5
2023/9/1,12:26:00,550,550,550,550,4
2023/9/1,12:27:00,551,551,550,550,7
2023/9/1,12:28:00,551,551,550,550,12
2023/9/1,12:29:00,550,551,550,550,12
2023/9/1,12:30:00,551,551,550,550,8
2023/9/1,12:31:00,550,550,550,550,4
2023/9/1,12:32:00,550,550,550,550,3
2023/9/1,12:33:00,550,551,550,550,6
2023/9/1,12:34:00,550,550,550,550,2
2023/9/1,12:35:00,550,550,550,550,13
2023/9/1,12:36:00,550,551,550,550,64
2023/9/1,12:37:00,550,550,550,550,21
2023/9/1,12:38:00,550,550,550,550,11
2023/9/1,12:39:00,550,550,550,550,5
2023/9/1,12:40:00,550,551,550,550,9
2023/9/1,12:41:00,550,550,550,550,6
2023/9/1,12:42:00,550,550,549,549,115
2023/9/1,12:43:00,550,550,549,549,7
2023/9/1,12:44:00,550,550,549,550,6
2023/9/1,12:45:00,549,550,549,549,6
2023/9/1,12:46:00,550,550,549,550,10
2023/9/1,12:47:00,549,550,549,550,8
2023/9/1,12:48:00,549,550,549,549,9
2023/9/1,12:49:00,550,550,549,550,21
2023/9/1,12:50:00,549,550,549,549,12
2023/9/1,12:51:00,549,550,549,549,8
2023/9/1,12:52:00,550,550,549,549,8
2023/9/1,12:53:00,549,550,549,550,15
2023/9/1,12:54:00,549,550,549,550,18
2023/9/1,12:55:00,549,550,549,549,18
2023/9/1,12:56:00,549,550,549,549,10
2023/9/1,12:57:00,549,550,549,549,16
2023/9/1,12:58:00,549,550,549,550,30
2023/9/1,12:59:00,549,550,549,549,28
2023/9/1,13:00:00,550,550,549,549,18
2023/9/1,13:01:00,549,550,549,549,23
2023/9/1,13:02:00,550,550,549,549,25
2023/9/1,13:03:00,550,550,549,550,29
2023/9/1,13:04:00,550,550,549,550,44
2023/9/1,13:05:00,550,550,549,549,23
2023/9/1,13:06:00,549,550,549,550,14
2023/9/1,13:07:00,549,550,549,549,22
2023/9/1,13:08:00,549,550,549,549,38
2023/9/1,13:09:00,550,550,549,549,21
2023/9/1,13:10:00,550,550,549,549,32
2023/9/1,13:11:00,549,550,549,549,331
2023/9/1,13:12:00,549,550,549,549,192
2023/9/1,13:13:00,549,549,548,549,97
2023/9/1,13:14:00,549,549,548,548,19
2023/9/1,13:15:00,549,549,548,548,157
2023/9/1,13:16:00,548,549,548,549,42
2023/9/1,13:17:00,548,549,548,549,28
2023/9/1,13:18:00,548,550,548,549,277
2023/9/1,13:19:00,549,549,549,549,13
2023/9/1,13:20:00,550,550,549,550,11
2023/9/1,13:21:00,549,550,549,549,14
2023/9/1,13:22:00,549,550,549,550,62
2023/9/1,13:23:00,549,550,549,550,52
2023/9/1,13:24:00,549,550,549,550,66
2023/9/1,13:25:00,550,550,550,550,0
2023/9/1,13:26:00,550,550,550,550,0
2023/9/1,13:27:00,550,550,550,550,0
2023/9/1,13:28:00,550,550,550,550,0
2023/9/1,13:29:00,548,548,548,548,2191
